"SDD","WTStation","Station","x2013","x2014","x2015","x2016","x2017","x2018","x2019","NYears"
"Y-31-333-SE-N-30","Y:333@31:SE","Y-31-333-SE",10,0,0,4,NA,NA,NA,4
"Y-31-333-SE-N-40","Y:333@31:SE","Y-31-333-SE",12,18,0,3,NA,NA,NA,4
"Y-31-333-SE-N-50","Y:333@31:SE","Y-31-333-SE",0,19,0,5,NA,NA,NA,4
"Y-31-333-SE-S-10","Y:333@31:SE","Y-31-333-SE",23,0,0,3,NA,NA,NA,4
"Y-31-333-SE-S-20","Y:333@31:SE","Y-31-333-SE",4,10,0,1,NA,NA,NA,4
"Y-31-333-SE-S-30","Y:333@31:SE","Y-31-333-SE",21,10,0,3,NA,NA,NA,4
"Y-31-333-SE-S-40","Y:333@31:SE","Y-31-333-SE",35,0,0,0,NA,NA,NA,4
"Y-31-333-SE-S-50","Y:333@31:SE","Y-31-333-SE",37,0,0,1,NA,NA,NA,4
"Y-31-333-SE-W-10","Y:333@31:SE","Y-31-333-SE",27,0,0,2,NA,NA,NA,4
"Y-31-333-SE-W-20","Y:333@31:SE","Y-31-333-SE",0,15,0,1,NA,NA,NA,4
"Y-31-333-SE-W-30","Y:333@31:SE","Y-31-333-SE",15,13,0,1,NA,NA,NA,4
"Y-31-333-SE-W-40","Y:333@31:SE","Y-31-333-SE",17,10,0,3,NA,NA,NA,4
"Y-31-333-SE-W-50","Y:333@31:SE","Y-31-333-SE",10,0,0,4,NA,NA,NA,4
"Y-31-333-SW-C-0","Y:333@31:SW","Y-31-333-SW",NA,NA,0,NA,NA,NA,NA,1
"Y-31-333-SW-E-10","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-E-20","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-E-30","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-E-40","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-E-50","Y:333@31:SW","Y-31-333-SW",NA,NA,0,3,NA,NA,NA,2
"Y-31-333-SW-N-10","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-N-20","Y:333@31:SW","Y-31-333-SW",NA,NA,0,1,NA,NA,NA,2
"Y-31-333-SW-N-30","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-N-40","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-N-50","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-S-10","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-S-20","Y:333@31:SW","Y-31-333-SW",NA,NA,0,1,NA,NA,NA,2
"Y-31-333-SW-S-30","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-S-40","Y:333@31:SW","Y-31-333-SW",NA,NA,0,1,NA,NA,NA,2
"Y-31-333-SW-S-50","Y:333@31:SW","Y-31-333-SW",NA,NA,0,1,NA,NA,NA,2
"Y-31-333-SW-W-10","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-31-333-SW-W-20","Y:333@31:SW","Y-31-333-SW",NA,NA,0,1,NA,NA,NA,2
"Y-31-333-SW-W-30","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-W-40","Y:333@31:SW","Y-31-333-SW",NA,NA,0,2,NA,NA,NA,2
"Y-31-333-SW-W-50","Y:333@31:SW","Y-31-333-SW",NA,NA,0,0,NA,NA,NA,2
"Y-37-397-A-C-0","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-E-10","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-E-20","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-E-30","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-E-40","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-E-50","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-N-10","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-N-20","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-N-30","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-N-40","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-N-50","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-W-10","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-W-20","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-W-30","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-W-40","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-A-W-50","Y:397@37:A","Y-37-397-A",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-B-E-10","Y:397@37:B","Y-37-397-B",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-B-E-20","Y:397@37:B","Y-37-397-B",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-B-E-30","Y:397@37:B","Y-37-397-B",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-B-E-40","Y:397@37:B","Y-37-397-B",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-B-E-50","Y:397@37:B","Y-37-397-B",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-C-W-10","Y:397@37:C","Y-37-397-C",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-C-W-20","Y:397@37:C","Y-37-397-C",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-C-W-30","Y:397@37:C","Y-37-397-C",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-C-W-40","Y:397@37:C","Y-37-397-C",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-C-W-50","Y:397@37:C","Y-37-397-C",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-C-0","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-N-10","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-N-20","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-N-30","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-N-40","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-N-50","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-S-10","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-S-20","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-S-30","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-S-40","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-S-50","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-W-10","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-W-20","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-W-30","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-W-40","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-37-397-D-W-50","Y:397@37:D","Y-37-397-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-412-B-C-0","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-E-10","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-E-20","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-E-30","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-E-40","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-E-50","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-N-10","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-N-20","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-N-30","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-N-40","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-N-50","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-S-10","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-B-S-20","Y:412@39:B","Y-39-412-B",NA,NA,NA,NA,20,NA,NA,1
"Y-39-412-C-E-10","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,10,NA,NA,1
"Y-39-412-C-N-10","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-N-20","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-N-30","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-N-40","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-N-50","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-S-10","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,30,NA,NA,1
"Y-39-412-C-W-10","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-W-20","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-W-30","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-W-40","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-C-W-50","Y:412@39:C","Y-39-412-C",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-C-0","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-E-10","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,5,NA,NA,1
"Y-39-412-E-E-20","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,25,NA,NA,1
"Y-39-412-E-N-10","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-N-20","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-N-30","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-N-40","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-N-50","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-S-10","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-S-20","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-S-30","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-S-40","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-S-50","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-W-10","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-W-20","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-W-30","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-W-40","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-412-E-W-50","Y:412@39:E","Y-39-412-E",NA,NA,NA,NA,0,NA,NA,1
"Y-39-414-B-C-0","Y:414@39:B","Y-39-414-B",NA,NA,33,NA,NA,NA,NA,1
"Y-39-414-B-E-10","Y:414@39:B","Y-39-414-B",NA,NA,34,NA,NA,NA,NA,1
"Y-39-414-B-E-20","Y:414@39:B","Y-39-414-B",NA,NA,41,NA,NA,NA,NA,1
"Y-39-414-B-E-30","Y:414@39:B","Y-39-414-B",NA,NA,49,NA,NA,NA,NA,1
"Y-39-414-B-N-10","Y:414@39:B","Y-39-414-B",NA,NA,30,NA,NA,NA,NA,1
"Y-39-414-B-N-20","Y:414@39:B","Y-39-414-B",NA,NA,23,NA,NA,NA,NA,1
"Y-39-414-B-N-30","Y:414@39:B","Y-39-414-B",NA,NA,14,NA,NA,NA,NA,1
"Y-39-414-B-N-40","Y:414@39:B","Y-39-414-B",NA,NA,5,NA,NA,NA,NA,1
"Y-39-414-B-N-50","Y:414@39:B","Y-39-414-B",NA,NA,2,NA,NA,NA,NA,1
"Y-39-414-B-S-10","Y:414@39:B","Y-39-414-B",NA,NA,26,NA,NA,NA,NA,1
"Y-39-414-B-S-20","Y:414@39:B","Y-39-414-B",NA,NA,37,NA,NA,NA,NA,1
"Y-39-414-B-S-30","Y:414@39:B","Y-39-414-B",NA,NA,43,NA,NA,NA,NA,1
"Y-39-414-B-W-10","Y:414@39:B","Y-39-414-B",NA,NA,27,NA,NA,NA,NA,1
"Y-39-414-B-W-20","Y:414@39:B","Y-39-414-B",NA,NA,21,NA,NA,NA,NA,1
"Y-39-414-B-W-30","Y:414@39:B","Y-39-414-B",NA,NA,18,NA,NA,NA,NA,1
"Y-39-414-B-W-40","Y:414@39:B","Y-39-414-B",NA,NA,11,NA,NA,NA,NA,1
"Y-39-414-B-W-50","Y:414@39:B","Y-39-414-B",NA,NA,4,NA,NA,NA,NA,1
"Y-39-414-C-S-10","Y:414@39:C","Y-39-414-C",NA,NA,25,NA,NA,NA,NA,1
"Y-39-414-C-S-20","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-S-30","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-S-40","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-S-50","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-W-20","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-W-30","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-W-40","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-C-W-50","Y:414@39:C","Y-39-414-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-414-E-C-0","Y:414@39:E","Y-39-414-E",NA,NA,6,NA,NA,NA,NA,1
"Y-39-414-E-E-10","Y:414@39:E","Y-39-414-E",NA,NA,7,NA,NA,NA,NA,1
"Y-39-414-E-E-20","Y:414@39:E","Y-39-414-E",NA,NA,10,NA,NA,NA,NA,1
"Y-39-414-E-E-30","Y:414@39:E","Y-39-414-E",NA,NA,12,NA,NA,NA,NA,1
"Y-39-414-E-E-40","Y:414@39:E","Y-39-414-E",NA,NA,11,NA,NA,NA,NA,1
"Y-39-414-E-E-50","Y:414@39:E","Y-39-414-E",NA,NA,9,NA,NA,NA,NA,1
"Y-39-414-E-N-10","Y:414@39:E","Y-39-414-E",NA,NA,8,NA,NA,NA,NA,1
"Y-39-414-E-N-20","Y:414@39:E","Y-39-414-E",NA,NA,7,NA,NA,NA,NA,1
"Y-39-414-E-N-30","Y:414@39:E","Y-39-414-E",NA,NA,10,NA,NA,NA,NA,1
"Y-39-414-E-N-40","Y:414@39:E","Y-39-414-E",NA,NA,5,NA,NA,NA,NA,1
"Y-39-414-E-N-50","Y:414@39:E","Y-39-414-E",NA,NA,3,NA,NA,NA,NA,1
"Y-39-414-E-S-10","Y:414@39:E","Y-39-414-E",NA,NA,10,NA,NA,NA,NA,1
"Y-39-414-E-S-20","Y:414@39:E","Y-39-414-E",NA,NA,8,NA,NA,NA,NA,2
"Y-39-414-E-S-30","Y:414@39:E","Y-39-414-E",NA,NA,16,NA,NA,NA,NA,2
"Y-39-414-E-S-40","Y:414@39:E","Y-39-414-E",NA,NA,18,NA,NA,NA,NA,2
"Y-39-414-E-S-50","Y:414@39:E","Y-39-414-E",NA,NA,15,NA,NA,NA,NA,2
"Y-39-414-E-W-10","Y:414@39:E","Y-39-414-E",NA,NA,9,NA,NA,NA,NA,1
"Y-39-416-C-C-0","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-E-10","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-E-20","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-E-30","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-E-40","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-E-50","Y:416@39:C","Y-39-416-C",NA,NA,8,NA,NA,NA,NA,1
"Y-39-416-C-N-10","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-N-20","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-N-30","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-N-40","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-N-50","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-S-10","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-S-20","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-S-30","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-S-40","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-S-50","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-W-10","Y:416@39:C","Y-39-416-C",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-C-W-20","Y:416@39:C","Y-39-416-C",NA,NA,3,NA,NA,NA,NA,1
"Y-39-416-C-W-30","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-W-40","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-C-W-50","Y:416@39:C","Y-39-416-C",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-C-0","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-E-10","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-E-20","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-E-30","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-E-40","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-E-50","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-N-10","Y:416@39:D","Y-39-416-D",NA,NA,10,NA,NA,NA,NA,1
"Y-39-416-D-N-20","Y:416@39:D","Y-39-416-D",NA,NA,25,NA,NA,NA,NA,1
"Y-39-416-D-S-10","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-S-20","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-S-30","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-S-40","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-S-50","Y:416@39:D","Y-39-416-D",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-D-W-10","Y:416@39:D","Y-39-416-D",NA,NA,16,NA,NA,NA,NA,1
"Y-39-416-E-C-0","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-E-E-10","Y:416@39:E","Y-39-416-E",NA,NA,1,NA,NA,NA,NA,1
"Y-39-416-E-E-20","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-E-E-30","Y:416@39:E","Y-39-416-E",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-E-E-40","Y:416@39:E","Y-39-416-E",NA,NA,1,NA,NA,NA,NA,1
"Y-39-416-E-E-50","Y:416@39:E","Y-39-416-E",NA,NA,7,NA,NA,NA,NA,1
"Y-39-416-E-N-10","Y:416@39:E","Y-39-416-E",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-E-N-20","Y:416@39:E","Y-39-416-E",NA,NA,3,NA,NA,NA,NA,1
"Y-39-416-E-N-30","Y:416@39:E","Y-39-416-E",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-E-N-40","Y:416@39:E","Y-39-416-E",NA,NA,3,NA,NA,NA,NA,1
"Y-39-416-E-N-50","Y:416@39:E","Y-39-416-E",NA,NA,3,NA,NA,NA,NA,1
"Y-39-416-E-S-10","Y:416@39:E","Y-39-416-E",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-E-S-20","Y:416@39:E","Y-39-416-E",NA,NA,2,NA,NA,NA,NA,1
"Y-39-416-E-S-30","Y:416@39:E","Y-39-416-E",NA,NA,1,NA,NA,NA,NA,1
"Y-39-416-E-S-40","Y:416@39:E","Y-39-416-E",NA,NA,1,NA,NA,NA,NA,1
"Y-39-416-E-S-50","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-E-W-10","Y:416@39:E","Y-39-416-E",NA,NA,6,NA,NA,NA,NA,1
"Y-39-416-E-W-20","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-E-W-30","Y:416@39:E","Y-39-416-E",NA,NA,1,NA,NA,NA,NA,1
"Y-39-416-E-W-40","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-39-416-E-W-50","Y:416@39:E","Y-39-416-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-458-CT-C-0","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,4,NA,NA,2
"Y-50-458-CT-E-10","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,14,NA,NA,2
"Y-50-458-CT-E-20","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,9,NA,NA,2
"Y-50-458-CT-E-30","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,4,NA,NA,2
"Y-50-458-CT-E-40","Y:458@50:CT","Y-50-458-CT",NA,NA,6,NA,0,NA,NA,2
"Y-50-458-CT-E-50","Y:458@50:CT","Y-50-458-CT",NA,NA,4,NA,3,NA,NA,2
"Y-50-458-CT-N-10","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,2,NA,NA,2
"Y-50-458-CT-N-20","Y:458@50:CT","Y-50-458-CT",NA,NA,8,NA,4,NA,NA,2
"Y-50-458-CT-N-30","Y:458@50:CT","Y-50-458-CT",NA,NA,4,NA,8,NA,NA,2
"Y-50-458-CT-N-40","Y:458@50:CT","Y-50-458-CT",NA,NA,1,NA,2,NA,NA,2
"Y-50-458-CT-N-50","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,9,NA,NA,2
"Y-50-458-CT-S-10","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,9,NA,NA,2
"Y-50-458-CT-S-20","Y:458@50:CT","Y-50-458-CT",NA,NA,8,NA,4,NA,NA,2
"Y-50-458-CT-S-30","Y:458@50:CT","Y-50-458-CT",NA,NA,3,NA,5,NA,NA,2
"Y-50-458-CT-S-40","Y:458@50:CT","Y-50-458-CT",NA,NA,1,NA,7,NA,NA,2
"Y-50-458-CT-S-50","Y:458@50:CT","Y-50-458-CT",NA,NA,6,NA,6,NA,NA,2
"Y-50-458-CT-W-10","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-CT-W-20","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-CT-W-30","Y:458@50:CT","Y-50-458-CT",NA,NA,4,NA,2,NA,NA,2
"Y-50-458-CT-W-40","Y:458@50:CT","Y-50-458-CT",NA,NA,1,NA,6,NA,NA,2
"Y-50-458-CT-W-50","Y:458@50:CT","Y-50-458-CT",NA,NA,0,NA,7,NA,NA,2
"Y-50-458-NE-C-0","Y:458@50:NE","Y-50-458-NE",NA,NA,2,NA,5,NA,NA,2
"Y-50-458-NE-E-10","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,2,NA,NA,2
"Y-50-458-NE-E-20","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,11,NA,NA,2
"Y-50-458-NE-E-30","Y:458@50:NE","Y-50-458-NE",NA,NA,1,NA,10,NA,NA,2
"Y-50-458-NE-E-40","Y:458@50:NE","Y-50-458-NE",NA,NA,10,NA,2,NA,NA,2
"Y-50-458-NE-E-50","Y:458@50:NE","Y-50-458-NE",NA,NA,4,NA,9,NA,NA,2
"Y-50-458-NE-N-10","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-NE-N-20","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-NE-N-30","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-NE-N-40","Y:458@50:NE","Y-50-458-NE",NA,NA,2,NA,12,NA,NA,2
"Y-50-458-NE-N-50","Y:458@50:NE","Y-50-458-NE",NA,NA,8,NA,2,NA,NA,2
"Y-50-458-NE-S-10","Y:458@50:NE","Y-50-458-NE",NA,NA,4,NA,4,NA,NA,2
"Y-50-458-NE-S-20","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,9,NA,NA,2
"Y-50-458-NE-S-30","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,2,NA,NA,2
"Y-50-458-NE-S-40","Y:458@50:NE","Y-50-458-NE",NA,NA,8,NA,10,NA,NA,2
"Y-50-458-NE-S-50","Y:458@50:NE","Y-50-458-NE",NA,NA,9,NA,0,NA,NA,2
"Y-50-458-NE-W-10","Y:458@50:NE","Y-50-458-NE",NA,NA,5,NA,0,NA,NA,2
