richardSS(mess),embSS,year,sample,occupied,region,wetland
AM:442:NE,AM-442-NE,2018,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2014,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2015,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2016,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2017,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2018,1,0,unmineable,NA
AM:442:NW,AM-442-NW,2021,1,0,unmineable,
AM:442:SE,AM-442-SE,2014,1,0,unmineable,NA
AM:442:SE,AM-442-SE,2015,1,0,unmineable,NA
AM:442:SE,AM-442-SE,2016,1,0,unmineable,NA
AM:442:SE,AM-442-SE,2017,1,0,unmineable,NA
AM:442:SE,AM-442-SE,2018,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2014,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2015,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2016,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2017,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2018,1,0,unmineable,NA
AM:442:SW,AM-442-SW,2021,1,0,unmineable,
EP:26:RC2,EP-26-RC2,2021,1,0,unmineable,
EP:26:RI1,EP-26-RI1,2021,1,0,unmineable,
EP:26:WI3,EP-26-WI3,2021,1,0,unmineable,
F:P5:16:38,F-P5-16-38,2021,1,0,unmineable,
F:P5:16:4,F-P5-16-4,2021,1,0,unmineable,
ML10,ML10,2021,1,0,west,NA
ML1A,ML1A,2021,1,1,west,NA
ML1B,ML1B,2021,1,0,west,NA
ML1E,ML1E,2021,1,1,west,NA
ML1H,ML1H,2021,1,1,west,NA
ML2A,ML2A,2021,1,1,west,NA
ML2C,ML2C,2021,1,1,west,NA
ML2E,ML2E,2021,1,1,west,NA
ML2G,ML2G,2021,1,1,west,NA
ML2I,ML2I,2021,1,0,west,NA
ML2L,ML2L,2021,1,1,west,NA
ML3B,ML3B,2021,1,1,west,NA
ML3H,ML3H,2021,1,0,west,NA
ML3J,ML3J,2021,1,0,west,NA
ML3K,ML3K,2021,1,1,west,NA
ML4A,ML4A,2021,1,0,west,NA
ML4B,ML4B,2021,1,0,west,NA
ML4E,ML4E,2021,1,0,west,NA
ML4H,ML4H,2021,1,0,west,NA
ML5A,ML5A,2021,1,0,west,NA
P:P5:16:43,P-P5-16-43,2021,1,0,unmineable,
P:P5:20:40,P-P5-20-40,2021,1,1,unmineable,
P:P5:20:45,P-P5-20-45,2021,1,1,unmineable,
R:P5:20:32,R-P5-20-32,2021,1,0,unmineable,
R:P5:20:36,R-P5-20-36,2021,1,1,unmineable,
RS:26:N,RS-26-N,2017,1,0,east,NA
RS:26:N,RS-26-N,2018,1,0,east,NA
RS:26:P,RS-26-P,2017,1,1,east,NA
RS:26:P,RS-26-P,2018,1,0,east,NA
RS:26:P,RS-26-P,2019,1,0,east,NA
RS:26:Q,RS-26-Q,2017,1,1,east,NA
RS:26:Q,RS-26-Q,2018,1,0,east,NA
RS:26:Q,RS-26-Q,2019,1,0,east,NA
RS:26:Q,RS-26-Q,2021,1,1,east,
RS:26:R,RS-26-R,2017,1,1,east,NA
RS:26:R,RS-26-R,2018,1,0,east,NA
RS:26:R,RS-26-R,2019,1,0,east,NA
RS:26:R,RS-26-R,2021,1,1,east,
RS:26:T,RS-26-T,2017,1,0,east,NA
RS:26:T,RS-26-T,2018,1,0,east,NA
RS:26:T,RS-26-T,2019,1,0,east,NA
RS:26:U,RS-26-U,2017,1,0,east,NA
RS:26:U,RS-26-U,2018,1,0,east,NA
RS:26:U,RS-26-U,2019,1,0,east,NA
RS:26:V,RS-26-V,2017,1,1,east,NA
RS:26:V,RS-26-V,2018,1,1,east,NA
RS:26:V,RS-26-V,2019,1,0,east,NA
RS:26:W,RS-26-W,2017,1,1,east,NA
RS:26:W,RS-26-W,2018,1,1,east,NA
RS:26:W,RS-26-W,2019,1,1,east,NA
RS:27:B,RS-27-B,2017,1,0,east,NA
RS:27:B,RS-27-B,2018,1,0,east,NA
RS:27:E,RS-27-E,2017,1,0,east,NA
RS:27:E,RS-27-E,2018,1,0,east,NA
RS:27:E,RS-27-E,2019,1,0,east,NA
RS:27:F,RS-27-F,2017,1,0,east,NA
RS:27:F,RS-27-F,2018,1,0,east,NA
RS:27:F,RS-27-F,2019,1,0,east,NA
RS:27:G,RS-27-G,2017,1,0,east,NA
RS:27:G,RS-27-G,2018,1,0,east,NA
RS:27:G,RS-27-G,2019,1,0,east,NA
RS:27:H,RS-27-H,2017,1,0,east,NA
RS:27:H,RS-27-H,2018,1,0,east,NA
RS:27:H,RS-27-H,2019,1,0,east,NA
RS:27:I,RS-27-I,2017,1,0,east,NA
RS:27:I,RS-27-I,2018,1,0,east,NA
RS:27:I,RS-27-I,2019,1,0,east,NA
RS:27:J,RS-27-J,2017,1,0,east,NA
RS:27:J,RS-27-J,2018,1,0,east,NA
RS:27:J,RS-27-J,2019,1,0,east,NA
RS:40:E,RS-40-E,2021,1,1,east,
RS:46:SE,RS-46-SE,2021,1,0,east,
RS:49:NW,RS-49-NW,2021,1,0,east,
S:P5:16:34,S-P5-16-34,2021,1,0,unmineable,
S:P5:16:65,S-P5-16-65,2021,1,1,unmineable,
S:P5:20:54,S-P5-20-54,2021,1,1,unmineable,
W:E0:16:28,W-E0-16-28,2021,1,0,unmineable,
W:P5:16:29,W-P5-16-29,2021,1,0,unmineable,
W:P5:20:50,W-P5-20-50,2021,1,1,unmineable,
W:P5:20:58,W-P5-20-58,2021,1,0,unmineable,
Y:200:1:CT,Y-200-1-CT,2013,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:CT,Y-200-1-CT,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:CT,Y-200-1-CT,2016,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:CT,Y-200-1-CT,2017,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:CT,Y-200-1-CT,2019,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NE,Y-200-1-NE,2013,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NE,Y-200-1-NE,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NE,Y-200-1-NE,2016,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NE,Y-200-1-NE,2017,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NE,Y-200-1-NE,2019,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NW,Y-200-1-NW,2013,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NW,Y-200-1-NW,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NW,Y-200-1-NW,2016,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NW,Y-200-1-NW,2017,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:NW,Y-200-1-NW,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:200:1:SE,Y-200-1-SE,2013,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SE,Y-200-1-SE,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SE,Y-200-1-SE,2016,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SE,Y-200-1-SE,2017,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SE,Y-200-1-SE,2019,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SW,Y-200-1-SW,2013,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SW,Y-200-1-SW,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SW,Y-200-1-SW,2016,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SW,Y-200-1-SW,2017,1,1,unmineable,Marguerite Lake Wetlands
Y:200:1:SW,Y-200-1-SW,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:CT,Y-201-1-CT,2013,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:CT,Y-201-1-CT,2015,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:NE,Y-201-1-NE,2013,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:NE,Y-201-1-NE,2015,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:NW,Y-201-1-NW,2013,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:NW,Y-201-1-NW,2015,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:SW,Y-201-1-SW,2013,1,0,unmineable,Marguerite Lake Wetlands
Y:201:1:SW,Y-201-1-SW,2015,1,0,unmineable,Marguerite Lake Wetlands
Y:1:203:A,Y-203-1-A,2021,1,0,unmineable,
Y:1:203:B,Y-203-1-B,2021,1,1,unmineable,
Y:2:204:CT,Y-204-2-CT,2021,1,0,unmineable,
Y:207:1:A,Y-207-1-A,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:207:1:A,Y-207-1-A,2017,1,0,unmineable,Marguerite Lake Wetlands
Y:207:1:A,Y-207-1-A,2019,1,1,unmineable,Marguerite Lake Wetlands
Y:1:207:A,Y-207-1-A,2021,1,1,unmineable,
Y:207:1:B,Y-207-1-B,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:207:1:B,Y-207-1-B,2017,1,0,unmineable,Marguerite Lake Wetlands
Y:207:1:B,Y-207-1-B,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:1:207:B,Y-207-1-B,2021,1,0,unmineable,
Y:207:1:C,Y-207-1-C,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:207:1:C,Y-207-1-C,2017,1,0,unmineable,Marguerite Lake Wetlands
Y:207:1:C,Y-207-1-C,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:1:207:C,Y-207-1-C,2021,1,0,unmineable,
Y:207:1:D,Y-207-1-D,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:207:1:D,Y-207-1-D,2017,1,0,unmineable,Marguerite Lake Wetlands
Y:207:1:D,Y-207-1-D,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:1:207:D,Y-207-1-D,2021,1,0,unmineable,
Y:207:1:E,Y-207-1-E,2015,1,1,unmineable,Marguerite Lake Wetlands
Y:207:1:E,Y-207-1-E,2017,1,0,unmineable,Marguerite Lake Wetlands
Y:207:1:E,Y-207-1-E,2019,1,0,unmineable,Marguerite Lake Wetlands
Y:1:207:E,Y-207-1-E,2021,1,0,unmineable,
Y:3:208:CT,Y-208-3-CT,2021,1,0,unmineable,
Y:3:208:NW,Y-208-3-NW,2021,1,0,unmineable,
Y:3:210:CT,Y-210-3-CT,2021,1,1,unmineable,
Y:3:210:NW,Y-210-3-NW,2021,1,0,unmineable,
Y:4:212:CT,Y-212-4-CT,2021,1,0,unmineable,
Y:214:4:CT,Y-214-4-CT,2013,1,0,unmineable,NA
Y:214:4:CT,Y-214-4-CT,2014,1,1,unmineable,NA
Y:214:4:NE,Y-214-4-NE,2013,1,0,unmineable,NA
Y:214:4:NE,Y-214-4-NE,2014,1,0,unmineable,NA
Y:214:4:NW,Y-214-4-NW,2013,1,0,unmineable,NA
Y:214:4:NW,Y-214-4-NW,2014,1,0,unmineable,NA
Y:214:4:SE,Y-214-4-SE,2013,1,0,unmineable,NA
Y:214:4:SE,Y-214-4-SE,2014,1,0,unmineable,NA
Y:214:4:SW,Y-214-4-SW,2013,1,0,unmineable,NA
Y:214:4:SW,Y-214-4-SW,2014,1,0,unmineable,NA
Y:5:216:A,Y-216-5-A,2021,1,1,unmineable,
Y:216:5:CT,Y-216-5-CT,2013,1,1,unmineable,Southern Cold Lake
Y:216:5:CT,Y-216-5-CT,2015,1,1,unmineable,Southern Cold Lake
Y:216:5:CT,Y-216-5-CT,2016,1,1,unmineable,Southern Cold Lake
Y:216:5:CT,Y-216-5-CT,2017,1,0,unmineable,Southern Cold Lake
Y:216:5:CT,Y-216-5-CT,2019,1,1,unmineable,Southern Cold Lake
Y:5:216:CT,Y-216-5-CT,2021,1,1,unmineable,
Y:216:5:NE,Y-216-5-NE,2013,1,1,unmineable,Southern Cold Lake
Y:216:5:NE,Y-216-5-NE,2015,1,1,unmineable,Southern Cold Lake
Y:216:5:NE,Y-216-5-NE,2016,1,1,unmineable,Southern Cold Lake
Y:216:5:NE,Y-216-5-NE,2017,1,0,unmineable,Southern Cold Lake
Y:216:5:NE,Y-216-5-NE,2019,1,1,unmineable,Southern Cold Lake
Y:5:216:NE,Y-216-5-NE,2021,1,1,unmineable,
Y:216:5:NW,Y-216-5-NW,2013,1,0,unmineable,Southern Cold Lake
Y:216:5:NW,Y-216-5-NW,2015,1,1,unmineable,Southern Cold Lake
Y:216:5:NW,Y-216-5-NW,2016,1,1,unmineable,Southern Cold Lake
Y:216:5:NW,Y-216-5-NW,2017,1,0,unmineable,Southern Cold Lake
Y:216:5:NW,Y-216-5-NW,2019,1,1,unmineable,Southern Cold Lake
Y:5:216:NW,Y-216-5-NW,2021,1,1,unmineable,
Y:216:5:SE,Y-216-5-SE,2013,1,0,unmineable,Southern Cold Lake
Y:216:5:SE,Y-216-5-SE,2015,1,0,unmineable,Southern Cold Lake
Y:216:5:SE,Y-216-5-SE,2016,1,1,unmineable,Southern Cold Lake
Y:216:5:SE,Y-216-5-SE,2017,1,0,unmineable,Southern Cold Lake
Y:216:5:SE,Y-216-5-SE,2019,1,0,unmineable,Southern Cold Lake
Y:5:216:SE,Y-216-5-SE,2021,1,0,unmineable,
Y:216:5:SW,Y-216-5-SW,2013,1,1,unmineable,Southern Cold Lake
Y:216:5:SW,Y-216-5-SW,2015,1,0,unmineable,Southern Cold Lake
Y:216:5:SW,Y-216-5-SW,2016,1,1,unmineable,Southern Cold Lake
Y:216:5:SW,Y-216-5-SW,2017,1,0,unmineable,Southern Cold Lake
Y:216:5:SW,Y-216-5-SW,2019,1,1,unmineable,Southern Cold Lake
Y:5:216:SW,Y-216-5-SW,2021,1,1,unmineable,
Y:217:5:CT,Y-217-5-CT,2013,1,1,unmineable,Southern Cold Lake
Y:217:5:CT,Y-217-5-CT,2016,1,1,unmineable,Southern Cold Lake
Y:217:5:CT,Y-217-5-CT,2017,1,1,unmineable,Southern Cold Lake
Y:217:5:CT,Y-217-5-CT,2019,1,1,unmineable,Southern Cold Lake
Y:217:5:NE,Y-217-5-NE,2013,1,0,unmineable,Southern Cold Lake
Y:217:5:NE,Y-217-5-NE,2016,1,1,unmineable,Southern Cold Lake
Y:217:5:NE,Y-217-5-NE,2017,1,1,unmineable,Southern Cold Lake
Y:217:5:NE,Y-217-5-NE,2019,1,1,unmineable,Southern Cold Lake
Y:217:5:NW,Y-217-5-NW,2013,1,1,unmineable,Southern Cold Lake
Y:217:5:NW,Y-217-5-NW,2016,1,1,unmineable,Southern Cold Lake
Y:217:5:NW,Y-217-5-NW,2017,1,0,unmineable,Southern Cold Lake
Y:217:5:NW,Y-217-5-NW,2019,1,1,unmineable,Southern Cold Lake
Y:217:5:SE,Y-217-5-SE,2013,1,0,unmineable,Southern Cold Lake
Y:217:5:SE,Y-217-5-SE,2016,1,1,unmineable,Southern Cold Lake
Y:217:5:SE,Y-217-5-SE,2017,1,0,unmineable,Southern Cold Lake
Y:217:5:SE,Y-217-5-SE,2019,1,0,unmineable,Southern Cold Lake
Y:217:5:SW,Y-217-5-SW,2013,1,1,unmineable,Southern Cold Lake
Y:217:5:SW,Y-217-5-SW,2016,1,1,unmineable,Southern Cold Lake
Y:217:5:SW,Y-217-5-SW,2017,1,1,unmineable,Southern Cold Lake
Y:217:5:SW,Y-217-5-SW,2019,1,1,unmineable,Southern Cold Lake
Y:218:5:CT,Y-218-5-CT,2013,1,1,unmineable,Southern Cold Lake
Y:218:5:CT,Y-218-5-CT,2014,1,1,unmineable,Southern Cold Lake
Y:218:5:CT,Y-218-5-CT,2015,1,0,unmineable,Southern Cold Lake
Y:218:5:CT,Y-218-5-CT,2016,1,1,unmineable,Southern Cold Lake
Y:218:5:CT,Y-218-5-CT,2019,1,1,unmineable,Southern Cold Lake
Y:5:218:CT,Y-218-5-CT,2021,1,1,unmineable,
Y:218:5:NE,Y-218-5-NE,2013,1,1,unmineable,Southern Cold Lake
Y:218:5:NE,Y-218-5-NE,2014,1,1,unmineable,Southern Cold Lake
Y:218:5:NE,Y-218-5-NE,2015,1,0,unmineable,Southern Cold Lake
Y:218:5:NE,Y-218-5-NE,2016,1,1,unmineable,Southern Cold Lake
