"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence"
"Y:341@25:SE-2015","Y:341@25:SE",2015,4,0,"east",NA,"Y",0,"SE",57.421713,-111.22172,1,1,"east",413.644213716391,692.591161177323,765.860749908646,2680.47947779702,2346.04993785011,1304.41430364175,0.342118059393163,0.553440611089122,0.0616800035193676,3617.5108084586,-1180.70760462228,"absent"
"Y:341@25:SE-2016","Y:341@25:SE",2016,2,NA,"east",NA,"Y",0,"SE",57.421713,-111.22172,1,1,"east",391.529065175029,655.249742565109,610.63171929096,2526.19041496316,1934.33035403333,1096.10495932636,0.391842002497671,0.612697102666498,0.130759526554364,3223.02729515398,-888.402595827369,NA
"Y:341@25:SE-2017","Y:341@25:SE",2017,3,NA,"east",NA,"Y",0,"SE",57.421713,-111.22172,1,1,"east",344.999118948286,556.26621247825,492.647813877764,2378.74085371835,2027.05095778426,1035.58616113235,0.404352541850682,0.661251383508214,0.0960748664597035,3071.73249198891,-1007.29434965424,NA
"Y:341@25:SE-2018","Y:341@25:SE",2018,4,0,"east",NA,"Y",0,"SE",57.421713,-111.22172,1,1,"east",357.19228689068,626.301388743501,517.752355281064,2654.61860148644,1995.81258069018,1059.32038801075,0.400054650467324,0.667360427220796,0.107209078983235,3188.68472658153,-993.005133525245,"absent"
"Y:341@25:SE-2019","Y:341@25:SE",2019,4,NA,"east",NA,"Y",0,"SE",57.421713,-111.22172,1,1,"east",426.947135132548,633.082878237706,631.263678479724,1963.60604367436,2141.81528708769,1284.70891188854,0.207542851347976,0.507862776257967,-0.0460513805171726,3022.65727865495,-1258.66939502263,NA
"Y:341@25:SW-2013","Y:341@25:SW",2013,4,NA,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",234.030885392021,459.152482940079,323.886058655443,2509.64307441451,1449.72562035727,676.880100883623,0.582843931948394,0.775385562822288,0.280054049112885,2653.16561754316,-493.490268976583,NA
"Y:341@25:SW-2014","Y:341@25:SW",2014,4,0,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",250.841548407136,525.404437887053,381.890819436626,2686.92012385704,1488.02264079517,685.802401428821,0.597256380588858,0.749685605710884,0.281796775035787,2808.38484760003,-511.706813517987,"absent"
"Y:341@25:SW-2015","Y:341@25:SW",2015,4,0,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",374.500791056982,595.997776970466,676.139676860843,2056.72892045004,2008.97920445177,1157.44042271712,0.297210732409727,0.521823135858946,0.0289663676282236,2991.65657446137,-1073.57265242708,"absent"
"Y:341@25:SW-2016","Y:341@25:SW",2016,2,NA,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",352.828470677261,605.521503835862,548.759539540668,2359.66197989591,1745.9420425649,981.656686475991,0.415659119548071,0.628387229853649,0.156304848852736,2945.64359175126,-784.809150505941,NA
"Y:341@25:SW-2017","Y:341@25:SW",2017,1,NA,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",303.28892679451,507.245855112407,417.716749044282,2284.210571168,1745.96908339714,884.795068638289,0.466321589740874,0.700972113239335,0.157622288917329,2775.11820412132,-808.624307114882,NA
"Y:341@25:SW-2018","Y:341@25:SW",2018,1,0,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",323.155780912046,589.873543871503,460.649347500845,2577.68345626291,1729.3288134319,902.541909774027,0.475506453244901,0.696350392920202,0.19039003829113,2962.66177256661,-737.06913556357,"absent"
"Y:341@25:SW-2019","Y:341@25:SW",2019,3,NA,"east",NA,"Y",0,"SW",57.420847,-111.23013,1,1,"east",344.893513599243,567.801034662151,528.502200863326,1957.65462608958,1789.19858122299,1020.01969509572,0.323459822462659,0.572996227710241,0.0517957733242888,2706.46565877131,-942.970569793264,NA
"Y:342@25:A-2013","Y:342@25:A",2013,3,NA,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",246.446743082156,519.8732077936,337.119291987095,2869.33973702935,1552.64720703334,717.009703012759,0.602236629148226,0.788931585029107,0.30210396738417,2901.25575870493,-487.361229190912,NA
"Y:342@25:A-2014","Y:342@25:A",2014,2,NA,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",267.81730459955,577.337388032789,423.300232950281,2843.4023996803,1651.60522237492,752.684435217404,0.582210372136822,0.738612238888629,0.271503639985646,3010.63050784526,-543.28930509859,NA
"Y:342@25:A-2015","Y:342@25:A",2015,2,0,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",322.490930534031,554.707520687739,500.373855960701,2501.59268302192,1940.71017183738,1007.25914987768,0.422245919352957,0.660742551936243,0.124109495089182,3064.13238752303,-925.672483041415,"absent"
"Y:342@25:A-2016","Y:342@25:A",2016,1,0,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",313.427507626929,609.467640379348,500.035980584228,2592.36477187442,1767.22682924452,939.777088998704,0.467999789948754,0.679015479271459,0.189672225671872,3005.0108180015,-734.483790910065,"absent"
"Y:342@25:A-2017","Y:342@25:A",2017,3,0,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",305.392165462928,533.008133766094,420.55488464575,2428.28595865376,1818.70759378929,913.123361306861,0.461877991056329,0.707099049154338,0.150519176903787,2929.50516555503,-830.086750618439,"absent"
"Y:342@25:A-2018","Y:342@25:A",2018,2,NA,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",312.409719582444,564.562365371307,423.829975535347,2550.05878339523,1852.18448882521,947.365410294648,0.452636263417327,0.711530964347841,0.151944736880646,2953.62835175979,-883.278795080753,NA
"Y:342@25:A-2019","Y:342@25:A",2019,4,0,"east",NA,"Y",0,"A",57.413563,-111.20575,1,1,"east",360.669405538174,581.205205805238,513.268229090519,1955.06813552053,1851.71895864401,1062.44411142626,0.298235305026548,0.578305934074567,0.0297363666241204,2757.03076747079,-1004.71826264754,"absent"
"Y:342@25:CT-2013","Y:342@25:CT",2013,1,NA,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",260.125786976849,516.934534503707,365.988782519468,2696.80593152989,1516.04604464241,765.92959858228,0.552214375416011,0.755558578444178,0.276321941780294,2819.50760555102,-526.864409650912,NA
"Y:342@25:CT-2014","Y:342@25:CT",2014,4,0,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",263.185910835078,548.317169094865,413.208978106625,2843.52876409108,1602.4342886678,775.227315642822,0.57175564094902,0.743965462121708,0.26557777320392,2978.97624070997,-578.534604816066,"absent"
"Y:342@25:CT-2015","Y:342@25:CT",2015,2,1,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",337.962635447056,584.585103030392,559.794623254271,2607.07060407841,1977.50762447995,1076.6679599489,0.408154904165128,0.634327872905967,0.13063988835918,3178.97257004515,-937.876137996291,"present"
"Y:342@25:CT-2016","Y:342@25:CT",2016,1,1,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",288.787935039418,580.022330130847,437.360328271794,2801.83337909585,1671.82614379662,877.771626629034,0.513440027211875,0.722075704710132,0.245016189818932,3038.37819412156,-623.842639548711,"present"
"Y:342@25:CT-2017","Y:342@25:CT",2017,1,NA,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",252.981246193285,548.783190857488,375.411160889446,2995.40250143634,1643.0890674063,778.533652500505,0.577649014898359,0.76649200033839,0.284189655570319,3083.82846068636,-540.387112304107,NA
"Y:342@25:CT-2018","Y:342@25:CT",2018,4,NA,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",278.695954914621,577.050484825305,386.324360503048,3165.08744853652,1667.71308690859,793.355846025782,0.581843564126038,0.769449372354349,0.294005767734208,3192.09041963824,-529.687278555198,NA
"Y:342@25:CT-2019","Y:342@25:CT",2019,2,0,"east",NA,"Y",0,"CT",57.405389,-111.20673,1,1,"east",333.136705976084,636.310719471523,566.82907011566,2464.35501336456,1898.9537947395,1039.25239290366,0.399085933336881,0.614315307463156,0.123927893630721,3095.53358321788,-882.66018141359,"absent"
"Y:342@25:NE-2013","Y:342@25:NE",2013,1,NA,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",268.861116876533,508.283335627882,370.921684331077,2490.93603750157,1517.37944772438,775.797350912252,0.519584019997206,0.735601595771893,0.238993863892875,2709.33611373362,-580.462193160214,NA
"Y:342@25:NE-2014","Y:342@25:NE",2014,1,1,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",284.59868945752,577.886459144298,452.99847949285,2651.69706892954,1672.984398936,828.534131878271,0.542855878309144,0.718723338595871,0.238875770304672,2908.03259076687,-634.67466193536,"present"
"Y:342@25:NE-2015","Y:342@25:NE",2015,4,0,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",346.87741608486,576.858891027889,574.559104300508,2352.50610937741,2041.90062069064,1118.49126094913,0.354273878269486,0.602575796112829,0.0707143758715516,3101.55613043884,-1052.23930626768,"absent"
"Y:342@25:NE-2016","Y:342@25:NE",2016,3,1,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",320.841913898163,594.306200579363,503.392106592399,2388.22800040866,1734.74394289587,974.708537560761,0.415296261430053,0.650257679023311,0.158547390935594,2904.02672880881,-781.722839612129,"present"
"Y:342@25:NE-2017","Y:342@25:NE",2017,2,0,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",313.340240224689,555.637294771292,458.534948154537,2435.24223740194,1864.60906813201,968.608845423337,0.434687386279757,0.683355093244045,0.131326043387027,2972.97083004431,-878.201833824034,"absent"
"Y:342@25:NE-2018","Y:342@25:NE",2018,4,NA,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",337.959407804889,585.998600431767,461.212064444461,2452.89770507019,1966.24184592503,1069.32781927263,0.38950243312073,0.680085639823267,0.107099157948319,3024.03584182778,-1009.90714453641,NA
"Y:342@25:NE-2019","Y:342@25:NE",2019,4,NA,"east",NA,"Y",0,"NE",57.408018,-111.19992,1,1,"east",406.696736218151,631.805261099666,604.367371240176,1946.88587099381,2049.47266445245,1251.74099346768,0.217056310762328,0.518836838582657,-0.0270798326692402,2945.05882565537,-1192.73298808618,NA
"Y:342@25:NW-2013","Y:342@25:NW",2013,2,NA,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",260.685286680459,502.787812885448,365.027921645464,2475.6181525167,1500.91062428352,769.307673392681,0.523628237358155,0.740568157528587,0.243322236491207,2684.38157050944,-573.631400808772,NA
"Y:342@25:NW-2014","Y:342@25:NW",2014,3,0,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",269.486551811465,548.034425904899,411.889889143024,2547.33670150169,1571.71090204195,777.704215612045,0.543632926784074,0.725386614488646,0.233861129228352,2766.37221473302,-606.035874500969,"absent"
"Y:342@25:NW-2015","Y:342@25:NW",2015,4,0,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",325.085610483636,549.328382590068,511.128375009168,2341.57575826916,1891.81460695257,1039.19586500498,0.385660415206553,0.638070377163017,0.108319107569982,2960.05593201267,-941.024521969483,"absent"
"Y:342@25:NW-2016","Y:342@25:NW",2016,2,NA,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",295.901037494677,588.560680657353,476.327305721694,2469.29129123435,1617.03088750668,906.780927086482,0.465826141177389,0.678937242475233,0.209734168378274,2823.82974857325,-667.7768211197,NA
"Y:342@25:NW-2017","Y:342@25:NW",2017,2,NA,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",271.845501586339,530.656798229546,398.891354855436,2492.51500272791,1666.82026026538,846.667777422933,0.499321912945511,0.72260084932133,0.202740719837442,2844.0141641509,-691.67575126006,NA
"Y:342@25:NW-2018","Y:342@25:NW",2018,3,NA,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",298.834801743263,578.332562107318,431.370551844514,2571.6877213765,1688.84568133818,872.500736370693,0.485690962147044,0.711220716151386,0.199977713126252,2884.36336017528,-715.510747486015,NA
"Y:342@25:NW-2019","Y:342@25:NW",2019,3,NA,"east",NA,"Y",0,"NW",57.407765,-111.21043,1,1,"east",321.587713415645,586.350160627596,509.005361634421,2113.07724419747,1756.73005244547,989.131429885255,0.361770560537436,0.605082682264625,0.0924124962637623,2767.13953320796,-873.243989388666,NA
"Y:342@25:SE-2013","Y:342@25:SE",2013,2,NA,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",296.577762932661,528.495117883175,378.896201969525,2841.2308869772,1678.26903333567,839.961556680509,0.542405537993577,0.761635323440064,0.257364461392081,3017.01036259038,-629.504592723207,NA
"Y:342@25:SE-2014","Y:342@25:SE",2014,1,0,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",260.653243167139,530.556842792659,388.43379752572,2810.80570106987,1637.12400401943,785.319468929617,0.580376686150187,0.757902142733381,0.26783900747966,2972.15428544943,-597.074660487485,"absent"
"Y:342@25:SE-2015","Y:342@25:SE",2015,2,0,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",314.933331887757,548.545052278109,471.525854257931,2843.27603305326,1860.11635202233,985.544947963867,0.473317651041876,0.700811724688834,0.190012514296588,3147.81976703643,-828.786361056994,"absent"
"Y:342@25:SE-2016","Y:342@25:SE",2016,1,NA,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",267.161723146343,573.034755111115,413.942378306822,3104.55991825366,1583.90004626692,821.397015118952,0.579242636962047,0.762307742615443,0.322681798245095,3116.38294876144,-477.579307862082,NA
"Y:342@25:SE-2017","Y:342@25:SE",2017,2,NA,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",255.546815592731,526.708362372302,343.348671389213,3201.87290413419,1636.35873558571,759.142239196894,0.611374398847343,0.799441256471235,0.313031538871301,3159.66543324132,-509.149800178741,NA
"Y:342@25:SE-2018","Y:342@25:SE",2018,4,NA,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",273.822796515321,564.58655998303,361.641515056666,3350.42276594221,1724.07846197675,787.579464255817,0.616594337943611,0.805062102379281,0.317872744535132,3326.45629177261,-522.942929091197,NA
"Y:342@25:SE-2019","Y:342@25:SE",2019,3,NA,"east",NA,"Y",0,"SE",57.402151,-111.19967,1,1,"east",317.807455301211,596.380812077882,498.987279069988,2483.10118341974,1786.36866443696,950.931606745723,0.446098170534541,0.658115045134372,0.166209854449087,2987.37810625476,-783.487608165518,NA
"Y:343@25:A-2013","Y:343@25:A",2013,2,NA,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",273.463269387569,506.779974116376,385.526972891023,2445.56143975801,1529.66123631607,804.121701731744,0.502009976248149,0.724246369316823,0.228558707381759,2703.36018208889,-607.820825827568,NA
"Y:343@25:A-2014","Y:343@25:A",2014,4,NA,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",261.415752497136,532.817888905336,414.077925548064,2365.80565922497,1553.43570708784,782.961088495446,0.526002944486334,0.715380520974933,0.230756339913717,2683.50734550693,-600.725080936216,NA
"Y:343@25:A-2015","Y:343@25:A",2015,3,NA,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",322.827723924082,538.866288928527,564.590163223365,2027.42381898739,1856.47893838027,1063.30312407681,0.326939184283007,0.575607236804991,0.0584427457541489,2792.42943170111,-987.080114463182,NA
"Y:343@25:A-2016","Y:343@25:A",2016,2,0,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",304.927278449861,571.308365402825,470.136028450253,2375.62149439935,1678.0050134356,931.794344137766,0.435028602495699,0.669066773603306,0.172529551446817,2831.76853264806,-744.285810271592,"absent"
"Y:343@25:A-2017","Y:343@25:A",2017,4,0,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",315.603149524879,562.64063029516,463.587070771419,2458.1785762441,1817.38553703602,962.199772333183,0.454544524589053,0.691835987620443,0.161073939678257,2947.97990360194,-833.611541816241,"absent"
"Y:343@25:A-2018","Y:343@25:A",2018,3,NA,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",340.476505219182,613.986972273646,481.352699740618,2595.39474918415,1928.74429923045,1025.21208442118,0.433608039919486,0.690432419992033,0.148444396180473,3108.80984149594,-917.242194646063,NA
"Y:343@25:A-2019","Y:343@25:A",2019,1,NA,"east",NA,"Y",0,"A",57.405401,-111.19205,1,1,"east",409.622529532628,656.404354153125,636.831631519382,2070.93235132534,2059.75299587656,1258.15025126605,0.245862986521397,0.522439723202033,0.00342598684854452,3038.38749494429,-1155.36668804766,NA
"Y:343@25:CT-2013","Y:343@25:CT",2013,1,NA,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",270.286264849276,515.479614433839,363.494008789398,2707.96651617112,1597.14140287029,794.870888553183,0.546667219292415,0.762336971260383,0.259140728044216,2873.86215996361,-594.636826443728,NA
"Y:343@25:CT-2014","Y:343@25:CT",2014,2,1,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",269.901067774497,558.145677401634,411.933581679599,2740.85548994026,1650.57440087894,792.632973975143,0.562748615667382,0.741781892594274,0.257239822510351,2885.45058190792,-591.905066217469,"present"
"Y:343@25:CT-2015","Y:343@25:CT",2015,1,0,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",301.02647565918,543.343458875389,510.493055879533,2170.97451518349,1715.04842749675,968.753774372981,0.38533990063745,0.617957229586797,0.122922299798209,2752.29670924984,-829.062162437884,"absent"
"Y:343@25:CT-2016","Y:343@25:CT",2016,3,NA,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",276.553807874145,572.446084854068,433.650320830595,2698.13137892896,1624.20775522912,859.288491696992,0.516851555019126,0.723454367360571,0.250790040410677,2944.08055270183,-606.69624238352,NA
"Y:343@25:CT-2017","Y:343@25:CT",2017,2,0,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",276.49688636298,534.306617397004,385.519557383244,2763.38523051751,1687.23399940331,833.673632163733,0.540206627836841,0.755496511478103,0.242263656261794,2986.15301358234,-647.616505729263,"absent"
"Y:343@25:CT-2018","Y:343@25:CT",2018,2,NA,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",301.597467037099,588.237512174886,430.686709002812,2870.73559554292,1821.08133660922,897.257318492499,0.523588423490418,0.737150635922211,0.225647928147684,3162.20516635132,-726.207957841069,NA
"Y:343@25:CT-2019","Y:343@25:CT",2019,3,NA,"east",NA,"Y",0,"CT",57.401176,-111.18967,1,1,"east",552.772287171036,787.667894113406,868.603912379187,2181.03663456421,2755.76796106505,1788.0312011811,0.103454087137361,0.416935981489538,-0.112071271777976,3742.03142780038,-1747.11572191636,NA
"Y:343@25:NE-2013","Y:343@25:NE",2013,4,NA,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",236.38516249161,486.985645311451,334.723526100418,2576.08635546799,1439.97181024964,709.685008768701,0.568677415232103,0.769400646331561,0.284266746508483,2672.40937508065,-495.357221848139,NA
"Y:343@25:NE-2014","Y:343@25:NE",2014,3,1,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",236.635286985515,518.993114945764,356.642648364258,2648.39195011583,1471.62933292918,696.285145170719,0.593556223398919,0.76486115328177,0.290523134626383,2691.41519009245,-480.919948963994,"present"
"Y:343@25:NE-2015","Y:343@25:NE",2015,2,0,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",295.452324247083,526.946998073051,522.537229090437,1955.41957693723,1646.00856301557,955.311288890813,0.35150592945096,0.579458195082584,0.0970439782499487,2593.46285762552,-825.485276726135,"absent"
"Y:343@25:NE-2016","Y:343@25:NE",2016,4,0,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",263.861064801784,547.87707580055,399.639216662697,2591.56547296858,1537.57883170589,807.36022040834,0.525547654905258,0.732751363182516,0.257163685797164,2805.85752512395,-566.873198332864,"absent"
"Y:343@25:NE-2017","Y:343@25:NE",2017,3,NA,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",303.527800030312,561.271634875614,443.581646350705,2637.11009591444,1805.72548552623,935.49459804707,0.490863280555797,0.71695147208026,0.199245932935272,3051.31103557711,-769.914564637235,NA
"Y:343@25:NE-2018","Y:343@25:NE",2018,4,NA,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",313.203736982268,601.155574079286,458.062550068201,2766.36184424189,1852.08663693247,956.265421005911,0.494154836788187,0.717566843063112,0.20580508729289,3148.14258929677,-783.784587358997,NA
"Y:343@25:NE-2019","Y:343@25:NE",2019,3,NA,"east",NA,"Y",0,"NE",57.400332,-111.18788,1,1,"east",567.514138177409,804.712191742265,897.840636975772,2167.97196180744,2838.57522679542,1884.5057375452,0.0747003230706013,0.400785006120897,-0.127731090791659,3826.00130418083,-1835.14306184749,NA
"Y:343@25:NW-2013","Y:343@25:NW",2013,4,NA,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",300.011115882087,541.433294663828,418.013399040982,2699.5143752513,1701.46592441592,892.461303997236,0.500003170922746,0.726505478939421,0.226278205578488,2982.4339690749,-688.359427483224,NA
"Y:343@25:NW-2014","Y:343@25:NW",2014,2,1,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",283.60844795673,569.169491149707,461.547986655288,2524.76016093457,1731.89745962781,875.955044722521,0.520416396093669,0.714891202666646,0.222867474306262,2962.71818234541,-695.978945189143,"present"
"Y:343@25:NW-2015","Y:343@25:NW",2015,4,0,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",337.012521581646,577.520406599775,582.278027156264,2407.88068017892,1953.13371577624,1101.74778447219,0.369889752573934,0.604506550352731,0.102283232931104,3067.13228565121,-973.580774653137,"absent"
"Y:343@25:NW-2016","Y:343@25:NW",2016,4,NA,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",269.757648481164,569.127391832428,430.202029909474,2752.41579359368,1535.03957228447,836.548402645998,0.532441084381569,0.727914748747419,0.28028288921324,2906.91933829376,-527.953109417864,NA
"Y:343@25:NW-2017","Y:343@25:NW",2017,4,NA,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",266.697277727521,547.341971721759,387.534096408207,3052.63864619503,1647.36896446283,817.871172544522,0.568334776424779,0.763825141869888,0.282928087738992,3099.82130522916,-571.755130651262,NA
"Y:343@25:NW-2018","Y:343@25:NW",2018,4,NA,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",295.35653000495,605.521154421453,432.830895949147,3180.58277759536,1802.58344674723,871.42557388061,0.56702624736102,0.757479553479484,0.275362511471593,3343.774600601,-630.135562301679,NA
"Y:343@25:NW-2019","Y:343@25:NW",2019,4,NA,"east",NA,"Y",0,"NW",57.403856,-111.19748,1,1,"east",381.968808711904,657.218646579783,617.629808751956,2457.29893865691,2091.64537055834,1194.78176868428,0.34488433343487,0.587870774397339,0.080754316154145,3252.44775187188,-1069.48940269571,NA
"Y:343@25:SW-2013","Y:343@25:SW",2013,1,NA,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",229.492612773092,482.859939574929,337.563481252511,2499.35233404935,1411.98560975184,705.657314751751,0.559528301048682,0.76084420836348,0.278881890479013,2612.58199816105,-492.917103489286,NA
"Y:343@25:SW-2014","Y:343@25:SW",2014,4,0,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",228.752641413877,502.813188732296,348.816873613804,2581.2034892859,1427.92291437453,682.182707252755,0.590442900499037,0.764242085523484,0.287313020965173,2630.32745327011,-476.164384102618,"absent"
"Y:343@25:SW-2015","Y:343@25:SW",2015,3,0,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",303.617156528877,529.701786556295,537.903075391628,1925.75802029305,1692.37421630778,988.411466792407,0.327974118099365,0.565426762355294,0.0731909591773528,2617.11872406001,-873.935301751629,"absent"
"Y:343@25:SW-2016","Y:343@25:SW",2016,4,NA,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",260.66573234837,542.580674455563,391.13027191282,2583.2865999546,1520.51540315398,797.304151167461,0.527928055134509,0.736436510369817,0.259816226074637,2782.02061176193,-558.257440428913,NA
"Y:343@25:SW-2017","Y:343@25:SW",2017,4,0,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",327.114833831054,595.067698782767,505.874853739893,2651.78595379054,1964.7201673041,1054.2101081015,0.447037245479003,0.685731809038303,0.161113717808693,3200.23965294529,-907.056457574091,"absent"
"Y:343@25:SW-2018","Y:343@25:SW",2018,3,NA,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",340.067314577112,635.630158397513,503.953144374007,2803.10450393811,1994.02766280715,1064.04904734462,0.457223637528817,0.695851499320651,0.175635997162579,3300.05860289813,-898.833352168143,NA
"Y:343@25:SW-2019","Y:343@25:SW",2019,4,NA,"east",NA,"Y",0,"SW",57.398543,-111.18835,1,1,"east",578.231256876408,829.762141771887,949.496777911668,2211.87422503973,2869.64481933602,1954.05537800597,0.0435616013472384,0.372176432496722,-0.142625479836903,3854.67213590228,-1880.70143065088,NA
"Y:344@25:CT-2013","Y:344@25:CT",2013,3,NA,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",218.285572902561,516.301289988513,327.956123264482,2845.87266456862,1442.03840290498,669.582540542432,0.619227260086111,0.793683547003231,0.328306277694659,2816.48733772131,-413.289047275921,NA
"Y:344@25:CT-2014","Y:344@25:CT",2014,1,0,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",221.306079314467,524.662856058138,340.90534470713,2642.95821788279,1497.12318614689,702.234519938528,0.596842055381844,0.77864403112331,0.289739529606597,2732.99862711693,-479.231611069941,"absent"
"Y:344@25:CT-2015","Y:344@25:CT",2015,1,NA,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",264.460424999952,535.978242249493,437.609413810961,2465.20836432658,1661.00583795494,852.202767123582,0.491479687312721,0.702313336000945,0.201127964514154,2787.52255582623,-690.140256639306,NA
"Y:344@25:CT-2016","Y:344@25:CT",2016,2,NA,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",264.802138900653,556.724697217043,428.250757969175,2445.47498061324,1522.82002118089,847.345831931829,0.48829568844503,0.705751879733753,0.229817150737121,2720.75004635001,-607.045569361406,NA
"Y:344@25:CT-2017","Y:344@25:CT",2017,2,NA,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",245.107558693224,499.746703385618,372.84066730763,2258.59816883214,1516.27988548022,785.353410782247,0.494920956009075,0.720031309135252,0.196043423328527,2601.50240584749,-646.758240295641,NA
"Y:344@25:CT-2018","Y:344@25:CT",2018,3,0,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",243.770546865905,524.142135201389,362.065054554634,2402.69833248656,1510.12859346036,742.867508102372,0.530518324385551,0.744658876822039,0.238065246733314,2684.96531112286,-580.581716027375,"absent"
"Y:344@25:CT-2019","Y:344@25:CT",2019,3,NA,"east",NA,"Y",0,"CT",57.365759,-111.09809,1,1,"east",315.382562385628,569.454612737626,513.594972337152,1857.05102501659,1735.44676265972,1035.71078198573,0.289703696665487,0.567618605693709,0.0390334717921611,2620.32852830536,-938.659843189904,NA
"Y:344@25:NE-2013","Y:344@25:NE",2013,4,NA,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",237.878608096043,518.938043671951,350.525323131426,2546.50118809458,1423.32701040968,692.978116988655,0.572752836645163,0.761535094669092,0.282551239241307,2661.09484479995,-471.83180174189,NA
