"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence","julian"
"Y:288@23:NW-2018","Y:288@23:NW",2018,3,NA,"east",NA,"Y",0,"NW",57.317486,-111.36243,1,1,"east",257.72154635303,511.54979962034,358.416498220692,2229.75637028634,1394.74082525686,703.061706779018,0.516833156112422,0.718057473504478,0.224769005592625,2454.42837691537,-543.575242907657,NA,-0.0315723720819746
"Y:288@23:NW-2019","Y:288@23:NW",2019,4,NA,"east",NA,"Y",0,"NW",57.317486,-111.36243,1,1,"east",311.134305597015,528.867157811083,503.361127749043,1746.09829407843,1525.56351008192,883.202904624866,0.332625115806095,0.554152359827159,0.0708049415352232,2413.62991026012,-745.727676645357,NA,-0.209709450963677
"Y:288@23:SE-2013","Y:288@23:SE",2013,4,NA,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",239.457360384114,477.586109836426,360.108186978805,2240.6060970275,1339.41313138109,666.215602534805,0.549385511621636,0.722007547588133,0.262505270027228,2460.47918436912,-478.264729449739,NA,-0.862878740196586
"Y:288@23:SE-2014","Y:288@23:SE",2014,2,0,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",273.887974730311,520.196837727197,428.911676955729,2161.95582064102,1447.95223587807,744.825157533328,0.497417960974344,0.670809281141316,0.208814600514156,2503.82053953374,-568.688914596341,"absent",0.562217890857033
"Y:288@23:SE-2015","Y:288@23:SE",2015,3,0,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",322.667401129125,551.55833465714,530.372594989604,2208.33507014979,1655.99560827927,954.2390899257,0.424100709082367,0.633564012801971,0.143378492760519,2672.08378059374,-792.447479772184,"absent",-0.981636792784388
"Y:288@23:SE-2016","Y:288@23:SE",2016,3,NA,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",283.878631225693,531.142678328044,439.579137711746,2189.65614403958,1542.05256276544,821.49700972408,0.458107707684626,0.666894186766993,0.195307499767832,2617.83030295886,-646.862897295534,NA,-0.209709450963677
"Y:288@23:SE-2017","Y:288@23:SE",2017,2,NA,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",264.918029324173,499.189565700458,409.264693882405,2170.48138090896,1500.27731891559,772.43279968207,0.486676060818186,0.688778937998442,0.193798882285586,2542.86222644159,-625.977209185446,NA,0.0278066542119262
"Y:288@23:SE-2018","Y:288@23:SE",2018,3,NA,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",264.965776693746,518.067106163003,381.913795792161,2286.90787362162,1430.534068589,734.359994345761,0.507935097594617,0.705274224615914,0.222795227598313,2531.68030187311,-557.330727679038,NA,-0.0315723720819746
"Y:288@23:SE-2019","Y:288@23:SE",2019,4,0,"east",NA,"Y",0,"SE",57.312152,-111.3524,1,1,"east",354.537678897466,577.545389790319,582.568235899433,1794.98270034706,1683.42290601563,1014.79467948604,0.28278795403894,0.512009663578061,0.0359197353716384,2606.09196758191,-874.013135448347,"absent",-0.209709450963677
"Y:288@23:SW-2013","Y:288@23:SW",2013,2,NA,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",227.316028384855,474.725828940284,354.504808629332,2187.98438385031,1273.6690883835,622.789636845756,0.579942917232941,0.736197278207459,0.298817599559202,2386.54118260882,-385.935862520557,NA,-0.862878740196586
"Y:288@23:SW-2014","Y:288@23:SW",2014,1,0,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",239.014425878288,490.502648919443,395.144179306161,2152.8716066944,1323.27600844097,657.739501361156,0.540306195825611,0.694374629740243,0.243095556989247,2384.65067297016,-473.989372693774,"absent",0.562217890857033
"Y:288@23:SW-2015","Y:288@23:SW",2015,1,0,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",291.310321819062,520.746079423751,500.824892959163,2048.66352866245,1503.0886397936,859.970769359061,0.415512634911937,0.612315010827138,0.146650377579797,2496.94245051569,-686.100111385561,"absent",-0.981636792784388
"Y:288@23:SW-2016","Y:288@23:SW",2016,2,NA,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",263.96749335596,506.353806540341,429.263899104929,2037.52665502826,1419.81254187393,751.391171508305,0.462659733983975,0.652501431354298,0.205460646960011,2455.18726944492,-567.072471018505,NA,-0.209709450963677
"Y:288@23:SW-2017","Y:288@23:SW",2017,4,NA,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",244.46340977365,480.98988634408,399.325997282527,2091.48944509464,1386.48000101744,705.398830502668,0.505936268516735,0.683704519758473,0.211290114425103,2412.3753086103,-543.904887173827,NA,0.0278066542119262
"Y:288@23:SW-2018","Y:288@23:SW",2018,4,NA,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",237.194365720646,497.614497470573,385.347873211673,2090.95564455961,1300.9093146284,666.825849650514,0.507135841371383,0.683763043141284,0.22527216749145,2347.13206572414,-484.357662921041,NA,-0.0315723720819746
"Y:288@23:SW-2019","Y:288@23:SW",2019,1,0,"east",NA,"Y",0,"SW",57.312114,-111.36233,1,1,"east",306.590075684676,539.315297741911,512.930419666755,1760.74776122336,1487.52320520242,860.640286390479,0.354619846775582,0.554679100127374,0.097598289576779,2417.3179700174,-700.234224186026,"absent",-0.209709450963677
"Y:290@23:CT-2013","Y:290@23:CT",2013,1,NA,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",220.718828768074,467.245218624516,261.916284963015,3003.37273608966,1396.46643749154,600.104362838609,0.683688042332459,0.846924784968922,0.385460672762323,2820.8842926122,-301.148929231627,NA,-0.862878740196586
"Y:290@23:CT-2014","Y:290@23:CT",2014,2,0,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",226.327358663275,509.648554932868,342.091834270081,2853.70725589698,1477.25598512263,631.20684341999,0.640595894680193,0.782804890019607,0.322332482257458,2835.87381863914,-413.679533089233,"absent",0.562217890857033
"Y:290@23:CT-2015","Y:290@23:CT",2015,1,NA,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",254.230540863487,471.460182531957,373.646497276639,2370.83622130289,1550.54675854134,779.403069723605,0.505211190656588,0.724683689758926,0.21045226620611,2646.58457357773,-643.592321826613,NA,-0.981636792784388
"Y:290@23:CT-2016","Y:290@23:CT",2016,2,NA,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",235.733089961129,470.209423453724,315.071716408105,2753.1234991686,1455.993657165,659.665949047079,0.613138937174246,0.794209724429215,0.308291976794283,2755.00497152998,-452.001903697784,NA,-0.209709450963677
"Y:290@23:CT-2017","Y:290@23:CT",2017,4,NA,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",213.063050650776,461.202598695426,293.578847456665,2871.27273086583,1443.22026978495,615.007759335153,0.651178174765111,0.814711303011894,0.334062479593599,2793.39869380256,-400.327304730029,NA,0.0278066542119262
"Y:290@23:CT-2018","Y:290@23:CT",2018,2,0,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",246.239709754415,536.319803817186,371.730747033743,2878.56847918467,1558.77922150987,708.724708036142,0.606473875263246,0.770350926347027,0.298428943909123,2931.06887894306,-488.274841481678,"absent",-0.0315723720819746
"Y:290@23:CT-2019","Y:290@23:CT",2019,3,0,"east",NA,"Y",0,"CT",57.342613,-111.34281,1,1,"east",388.157188722363,590.74818335869,615.384491557615,1770.71187022958,1851.37367110468,1093.2871372784,0.265823436318377,0.503977939943995,0.00872213129250995,2771.04886249185,-983.796543786238,"absent",-0.209709450963677
"Y:290@23:NE-2013","Y:290@23:NE",2013,1,NA,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",221.888241158316,500.768995180949,277.372444331473,2995.34234314004,1380.49142999729,615.367147586559,0.676204311363318,0.837720561386578,0.393223327451549,2780.39911658711,-280.747679556592,NA,-0.862878740196586
"Y:290@23:NE-2014","Y:290@23:NE",2014,4,0,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",232.681064506022,529.764709788574,356.098718289067,2746.44806350577,1493.74318926749,655.616775724584,0.623295438687879,0.773721420421208,0.310380961469322,2827.08778698821,-430.400088008379,"absent",0.562217890857033
"Y:290@23:NE-2015","Y:290@23:NE",2015,1,NA,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",302.878639978977,536.557295282209,479.509288562369,2349.01545989055,1772.53538743346,933.374737689234,0.440061358919922,0.665123485089994,0.148387423623572,2858.93727293316,-823.179511166575,NA,-0.981636792784388
"Y:290@23:NE-2016","Y:290@23:NE",2016,1,NA,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",256.125979075086,513.403088144565,362.508737995703,2534.94896547001,1526.47009362632,738.414102318062,0.549145726768873,0.749722389505987,0.24924501410976,2725.26478012594,-563.257473434263,NA,-0.209709450963677
"Y:290@23:NE-2017","Y:290@23:NE",2017,4,NA,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",227.343599126137,495.812762574102,326.493123906363,2685.6421547864,1479.90751955767,666.898609560941,0.61270719874681,0.787163956905317,0.300262592890219,2748.14778132822,-458.968966317602,NA,0.0278066542119262
"Y:290@23:NE-2018","Y:290@23:NE",2018,1,0,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",277.20597359865,570.555530931664,411.700880289353,2682.27321691029,1695.50299068834,810.691186349537,0.538235061260281,0.733182783295048,0.2277634264996,2946.19286298702,-655.151363873877,"absent",-0.0315723720819746
"Y:290@23:NE-2019","Y:290@23:NE",2019,1,NA,"east",NA,"Y",0,"NE",57.344772,-111.33826,1,1,"east",406.419337174825,659.588868517369,642.908236751162,2083.29476218925,2059.74474458432,1191.37219357664,0.288817177975834,0.53410114196862,0.0217893800886167,3080.87655364954,-1101.59818918724,NA,-0.209709450963677
"Y:290@23:NW-2013","Y:290@23:NW",2013,1,NA,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",220.318071010723,460.517171709262,277.923495168945,3106.09069572956,1431.72197753677,613.188348449779,0.683518207925431,0.845138769355872,0.377240694242496,2916.09870529591,-331.252957031889,NA,-0.862878740196586
"Y:290@23:NW-2014","Y:290@23:NW",2014,1,0,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",221.868698349204,496.278181872371,331.861447993594,2899.39411575592,1482.0071045062,625.718070414596,0.646031605718171,0.789489495939214,0.320434408248992,2848.49944690138,-424.906932289199,"absent",0.562217890857033
"Y:290@23:NW-2015","Y:290@23:NW",2015,3,NA,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",226.689692618573,446.630942559459,329.590980090018,2474.91129862633,1481.46760432761,715.659314224137,0.54034855592429,0.753356336388043,0.242688049042234,2621.7201425269,-563.420830578525,NA,-0.981636792784388
"Y:290@23:NW-2016","Y:290@23:NW",2016,2,NA,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",221.52279927581,436.991219004401,282.788090853564,2964.966708967,1438.02568156124,611.722185533116,0.657583143987289,0.825792700229361,0.346684420435747,2829.14626711026,-383.795726185673,NA,-0.209709450963677
"Y:290@23:NW-2017","Y:290@23:NW",2017,2,NA,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",212.03835269865,454.900858129314,294.698002563109,3122.28768450024,1512.67959993524,622.708736958898,0.670762329242406,0.826975006798099,0.351228181398683,2965.87499108726,-390.458348817224,NA,0.0278066542119262
"Y:290@23:NW-2018","Y:290@23:NW",2018,3,0,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",282.128903036311,614.245802372552,444.121996859372,3197.898381122,1739.25953061932,806.376820493273,0.597006936581543,0.752786123846768,0.295626049917205,3276.99227687097,-547.597963226272,"absent",-0.0315723720819746
"Y:290@23:NW-2019","Y:290@23:NW",2019,1,0,"east",NA,"Y",0,"NW",57.344151,-111.3454,1,1,"east",376.620541312431,545.305013992817,602.609339540729,1504.24127942763,1820.63149846937,1085.75725620243,0.240327307508278,0.487201924530747,-0.0130072664767044,2642.19609209752,-987.076564286717,"absent",-0.209709450963677
"Y:290@23:SE-2013","Y:290@23:SE",2013,3,NA,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",199.778927287259,436.850897409043,228.000812046772,2567.05233203556,1219.72305743226,531.895960800084,0.660614925689382,0.835333672557355,0.373913949077118,2466.72986148543,-271.157862553703,NA,-0.862878740196586
"Y:290@23:SE-2014","Y:290@23:SE",2014,1,0,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",213.858068323766,478.317906470761,318.52418074696,2397.46540111796,1279.37676382174,581.873807337307,0.616947684768775,0.763993668823242,0.313755491406734,2457.29331339315,-368.090926336384,"absent",0.562217890857033
"Y:290@23:SE-2015","Y:290@23:SE",2015,2,NA,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",234.049095771946,442.189306687708,351.370700661036,2073.96883702756,1353.40810441435,700.228293974126,0.501874854923048,0.714111351299257,0.21667524932999,2340.58961053856,-554.257329602159,NA,-0.981636792784388
"Y:290@23:SE-2016","Y:290@23:SE",2016,4,NA,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",227.880740249145,478.438454328292,311.337868271686,2422.67827991126,1327.26546429778,633.790746009439,0.585665851761558,0.772460642233504,0.293124326429883,2498.65599566022,-428.512952902212,NA,-0.209709450963677
"Y:290@23:SE-2017","Y:290@23:SE",2017,2,NA,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",202.838024815671,452.228168695203,286.136326845189,2407.54871053463,1271.15924926406,577.068023921006,0.622593505766152,0.790240977655837,0.317304509548265,2436.21993352717,-366.520088871228,NA,0.0278066542119262
"Y:290@23:SE-2018","Y:290@23:SE",2018,2,0,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",235.897718044285,497.49965725155,320.652853634927,2502.81196840979,1350.1388378209,628.249110153492,0.599347255575981,0.769375834367905,0.300052078196571,2565.72267379049,-416.504823798115,"absent",-0.0315723720819746
"Y:290@23:SE-2019","Y:290@23:SE",2019,3,NA,"east",NA,"Y",0,"SE",57.339805,-111.33803,1,1,"east",326.259763199685,573.975339207392,522.717659714828,1890.81424238015,1658.29607332483,945.61063504848,0.342640054567418,0.569367278975211,0.0740153068418966,2592.67039535985,-825.963205842336,NA,-0.209709450963677
"Y:290@23:SW-2013","Y:290@23:SW",2013,1,NA,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",216.989526029953,411.929612237983,241.250126452176,2525.8293723056,1253.60596301546,556.085294008918,0.642425917711513,0.823758894563759,0.341171830982297,2491.56788240686,-338.219613828778,NA,-0.862878740196586
"Y:290@23:SW-2014","Y:290@23:SW",2014,1,0,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",218.874366342509,468.819261635779,313.515535348967,2478.66208166611,1336.27645411145,609.861521172266,0.611220699663476,0.772627954766708,0.29909085224959,2517.68493760481,-421.437434830486,"absent",0.562217890857033
"Y:290@23:SW-2015","Y:290@23:SW",2015,2,NA,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",229.496285171784,437.058050422466,323.661093465109,2270.11176513417,1405.58088558788,705.092951236616,0.52507686416041,0.746134500954281,0.235585481616263,2461.90090124903,-557.143197152591,NA,-0.981636792784388
"Y:290@23:SW-2016","Y:290@23:SW",2016,3,NA,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",249.939926700592,462.591776449651,316.229681172765,2644.81045292997,1445.07579708226,671.647230120125,0.595393749517151,0.785685492545766,0.293803817167517,2694.6352373544,-479.10526104719,NA,-0.209709450963677
"Y:290@23:SW-2017","Y:290@23:SW",2017,1,NA,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",219.847575947005,447.202167991199,285.302569800538,2758.95257014648,1393.81640114574,616.744261138222,0.641641598705849,0.813755922279499,0.33300432747124,2709.79891102267,-394.375446360675,NA,0.0278066542119262
"Y:290@23:SW-2018","Y:290@23:SW",2018,4,0,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",287.856007437426,598.115873486696,440.955108028507,2810.05802021653,1635.17404976764,799.075766851987,0.565868435748574,0.734327066707046,0.271523647791652,3016.1494818676,-556.057448557483,"absent",-0.0315723720819746
"Y:290@23:SW-2019","Y:290@23:SW",2019,1,NA,"east",NA,"Y",0,"SW",57.339787,-111.348,1,1,"east",305.851105049158,532.607874094311,470.446043855478,2034.43020549122,1550.56076915277,849.636453080865,0.412616938264509,0.618320820197749,0.139930387565453,2569.22559820397,-689.293975061868,NA,-0.209709450963677
"Y:291@23:CT-2013","Y:291@23:CT",2013,1,NA,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",215.015416307233,471.185124176013,255.77465236409,2791.59301025983,1272.95269691268,597.633959913571,0.661981689254127,0.83476110041551,0.381155267208791,2607.23041800775,-271.332724358828,NA,-0.862878740196586
"Y:291@23:CT-2014","Y:291@23:CT",2014,2,0,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",230.962188546577,512.032774555847,336.822992870497,2519.70195252398,1369.81036102053,645.475946326876,0.600188783467549,0.764350839355869,0.30074078384881,2606.94372177209,-423.459218535231,"absent",0.562217890857033
"Y:291@23:CT-2015","Y:291@23:CT",2015,2,NA,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",294.609455802273,510.626189010613,457.716087934106,2167.69933933943,1623.81543886509,887.418052356684,0.423192699517354,0.652570121000034,0.147162522992468,2653.22168771785,-753.109989949332,NA,-0.981636792784388
"Y:291@23:CT-2016","Y:291@23:CT",2016,3,0,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",248.274971257867,513.324379950781,349.272684002142,2423.14670236886,1435.72237979389,714.567240287835,0.542828151364509,0.746926113564401,0.254630364411611,2603.4380990909,-520.279942209797,"absent",-0.209709450963677
"Y:291@23:CT-2017","Y:291@23:CT",2017,1,NA,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",231.466936784258,501.960937140866,335.715202846085,2558.10213765352,1434.35544340538,681.067853920258,0.587473812980923,0.770303466927865,0.28630642764555,2641.18351997008,-467.306821433965,NA,0.0278066542119262
"Y:291@23:CT-2018","Y:291@23:CT",2018,4,0,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",306.224616472883,596.464584807313,449.831644029357,2601.8104556695,1747.32887556375,891.389094401024,0.494231582346876,0.707041497785289,0.201644481210585,2982.02982797959,-715.01125970468,"absent",-0.0315723720819746
"Y:291@23:CT-2019","Y:291@23:CT",2019,3,0,"east",NA,"Y",0,"CT",57.341904,-111.32227,1,1,"east",420.703158508817,685.496926422496,705.109640245871,1956.06657689367,2098.66165484579,1282.66554259572,0.218459239637192,0.475041192856658,-0.0269952972401564,3061.40876623403,-1183.80156879181,"absent",-0.209709450963677
"Y:291@23:NE-2013","Y:291@23:NE",2013,2,NA,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",208.426935146684,467.369724255764,269.769629668464,2719.00400913528,1243.95903890364,587.836824716989,0.655262311416888,0.822141520780504,0.376151809659137,2568.62077627453,-279.664131896126,NA,-0.862878740196586
"Y:291@23:NE-2014","Y:291@23:NE",2014,3,0,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",220.309293723622,494.695757294876,322.121169347343,2487.52356071198,1329.88466738822,623.443274540696,0.602718573418148,0.768742941123537,0.304780267441899,2547.71607347113,-405.08176276757,"absent",0.562217890857033
"Y:291@23:NE-2015","Y:291@23:NE",2015,1,NA,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",268.496889271274,472.834466535346,393.351354132387,2145.14753997879,1454.43319579126,774.920297698286,0.464436251880683,0.684536376760012,0.18662812962832,2480.7126853556,-621.66163998444,NA,-0.981636792784388
"Y:291@23:NE-2016","Y:291@23:NE",2016,2,NA,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",226.511036989007,498.625591400969,318.905114028857,2492.52245613997,1367.36392501899,662.234397150035,0.577924045684048,0.771913112171705,0.289632505687513,2572.69843131792,-446.982958736299,NA,-0.209709450963677
"Y:291@23:NE-2017","Y:291@23:NE",2017,3,NA,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",221.572319337356,485.902712920873,311.361988412485,2621.84520978271,1381.57583334006,649.476317503957,0.604533523210979,0.785121090336221,0.306954330516928,2637.10337868458,-426.212898463941,NA,0.0278066542119262
"Y:291@23:NE-2018","Y:291@23:NE",2018,2,0,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",275.708607345592,533.657390143065,356.142413521336,2624.75279800703,1524.58644360178,743.114318989942,0.557214532722675,0.755855656797033,0.263731036190519,2770.14438081608,-548.421166202977,"absent",-0.0315723720819746
"Y:291@23:NE-2019","Y:291@23:NE",2019,4,0,"east",NA,"Y",0,"NE",57.344602,-111.31722,1,1,"east",368.230951694874,620.999514327064,613.238668139543,1897.59884511449,1826.79830280283,1088.45915858535,0.276972656465521,0.5134197260067,0.0236468778382959,2786.33776046263,-963.218037509157,"absent",-0.209709450963677
"Y:291@23:NW-2013","Y:291@23:NW",2013,1,NA,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",206.698896181454,459.130421628705,256.428829319921,2555.61909010847,1186.08673618525,560.499076399389,0.647783399091131,0.819511622027409,0.370511976278493,2423.17652807619,-267.787890766568,NA,-0.862878740196586
"Y:291@23:NW-2014","Y:291@23:NW",2014,4,0,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",212.280573887117,478.631325059488,302.344214403226,2412.30758472865,1254.08760357631,577.3344761054,0.624686247674402,0.780427953207849,0.324218816960671,2441.63658816122,-351.33806489066,"absent",0.562217890857033
"Y:291@23:NW-2015","Y:291@23:NW",2015,4,NA,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",259.378665229032,468.929612461122,385.055976637874,2049.90164508992,1427.87212114701,756.418979435956,0.468276681429798,0.689026176403693,0.184105826370418,2402.83278106317,-617.418838716269,NA,-0.981636792784388
"Y:291@23:NW-2016","Y:291@23:NW",2016,1,0,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",230.430739776594,492.47918571759,317.244910094127,2360.11421308963,1340.09523304107,651.4899448976,0.566905744083382,0.762880363764154,0.275583338263355,2481.38831387627,-455.59279337615,"absent",-0.209709450963677
"Y:291@23:NW-2017","Y:291@23:NW",2017,3,NA,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",210.214326196497,475.603454371221,301.081431857465,2401.37511886519,1292.93609329392,600.48953691528,0.607706100363891,0.780465040387853,0.308660561756282,2458.13511018174,-388.4782613388,NA,0.0278066542119262
"Y:291@23:NW-2018","Y:291@23:NW",2018,1,0,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",279.755510989901,592.726561470701,429.12215956381,2510.53916760632,1598.96769960038,794.013980806367,0.520252624336982,0.706923287708562,0.220431434753131,2816.26324865619,-610.2662605784,"absent",-0.0315723720819746
"Y:291@23:NW-2019","Y:291@23:NW",2019,4,0,"east",NA,"Y",0,"NW",57.344478,-111.32734,1,1,"east",395.584770997484,652.565734887963,644.475417067907,1899.43183922738,1920.69974957773,1135.3130325423,0.26416233662902,0.500521234195699,0.00454676642898674,2869.19515593773,-1032.06580507248,"absent",-0.209709450963677
"Y:291@23:SE-2013","Y:291@23:SE",2013,1,NA,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",187.34355270902,397.163041973714,204.372625278361,2164.61859610685,1096.68822147127,496.630135273978,0.641130171186614,0.830896092849166,0.348867345614031,2154.90371681713,-273.413724098589,NA,-0.862878740196586
"Y:291@23:SE-2014","Y:291@23:SE",2014,1,0,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",195.950872269839,438.760579985936,279.013177802627,2130.67732852197,1142.42382309786,537.188011936309,0.610805360385008,0.769030764394384,0.311081857000015,2181.36059846882,-347.642713388173,"absent",0.562217890857033
"Y:291@23:SE-2015","Y:291@23:SE",2015,3,NA,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",201.880061015551,378.082057303341,287.859788538926,1740.68195535153,1108.93738378233,585.165153634838,0.510987371474231,0.727638716293762,0.238445367887889,1950.58734452198,-445.272696125235,NA,-0.981636792784388
"Y:291@23:SE-2016","Y:291@23:SE",2016,2,0,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",207.676896968659,446.768676408697,282.666946059975,2193.00643440837,1199.45152888655,584.683688773755,0.580649507453764,0.77320277534279,0.295211348370385,2279.26191394212,-382.148342661255,"absent",-0.209709450963677
"Y:291@23:SE-2017","Y:291@23:SE",2017,2,NA,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",192.392533014429,430.703951199886,272.462909321755,2222.66137461914,1182.10013548663,560.171422748447,0.608758872128772,0.783339492938758,0.310681626135787,2250.13104436512,-354.014044583033,NA,0.0278066542119262
"Y:291@23:SE-2018","Y:291@23:SE",2018,2,0,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",233.948205012746,466.148410401577,301.593930373135,2314.00974580358,1302.47631990844,635.413726126579,0.571285874184602,0.7656669573548,0.281549015235561,2410.15962719218,-448.995182261529,"absent",-0.0315723720819746
"Y:291@23:SE-2019","Y:291@23:SE",2019,2,0,"east",NA,"Y",0,"SE",57.339213,-111.31721,1,1,"east",279.708192195373,522.849752555546,455.726517526483,1758.95997619951,1477.83731691019,839.374870809206,0.365998786576881,0.591930031533672,0.0977273072290924,2349.59056583782,-719.789788718315,"absent",-0.209709450963677
"Y:291@23:SW-2013","Y:291@23:SW",2013,2,NA,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",214.221474784812,482.796174776234,267.588517118813,2723.84466019555,1311.61962459977,602.02035465819,0.653748185284609,0.824597933730455,0.367826899299164,2609.19031726508,-299.307071076648,NA,-0.862878740196586
"Y:291@23:SW-2014","Y:291@23:SW",2014,1,0,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",235.350032529014,522.306852290271,361.920890986143,2552.57337735708,1394.23462071532,658.159722511375,0.593783403733937,0.751323350250955,0.292438413606272,2651.39102667609,-440.639682451439,"absent",0.562217890857033
"Y:291@23:SW-2015","Y:291@23:SW",2015,4,NA,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",298.406249482553,517.381771025481,483.07484853947,2175.32547427469,1626.46429507143,892.364447044952,0.429053167559393,0.644447021301903,0.153140217058456,2674.79760005619,-745.270432924001,NA,-0.981636792784388
"Y:291@23:SW-2016","Y:291@23:SW",2016,2,0,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",260.27065858174,523.713267063446,382.933691923396,2410.49134928928,1500.9413052373,760.148200523609,0.519976700155505,0.725685328881499,0.232439161390139,2662.7249366776,-575.926416491312,"absent",-0.209709450963677
"Y:291@23:SW-2017","Y:291@23:SW",2017,2,NA,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",240.676245946231,503.686804054627,357.41929915661,2460.61297455368,1441.1628101253,692.342986200356,0.564855500328726,0.750101807428976,0.263487488267362,2619.29188936606,-503.629696644994,NA,0.0278066542119262
"Y:291@23:SW-2018","Y:291@23:SW",2018,1,0,"east",NA,"Y",0,"SW",57.339187,-111.32716,1,1,"east",318.785185301004,600.267502879737,474.926240447942,2499.1569624612,1790.72251983931,930.785451999711,0.463856725180077,0.684031312668185,0.171293085376568,2966.73890400066,-788.666625822749,"absent",-0.0315723720819746
